(
(0.0 	 2.3902522602405204e-09)
(0.0013257575757575758 	 2.7712145195547993e-09)
(0.0026515151515151517 	 3.152176778869078e-09)
(0.003977272727272728 	 3.533139038183357e-09)
(0.005303030303030303 	 3.914101297497636e-09)
(0.00662878787878788 	 4.2950635568119136e-09)
(0.007954545454545455 	 4.774768434786268e-09)
(0.009280303030303033 	 5.340731223210706e-09)
(0.010606060606060607 	 6.3829614360881134e-09)
(0.011931818181818182 	 7.519746690013274e-09)
(0.01325757575757576 	 8.554841681120357e-09)
(0.014583333333333335 	 9.465603917909922e-09)
(0.01590909090909091 	 1.0455820597909232e-08)
(0.01723484848484849 	 1.0755473149090366e-08)
(0.018560606060606066 	 1.0806370578736434e-08)
(0.019886363636363636 	 1.0922038952282636e-08)
(0.021212121212121213 	 1.1275200115535078e-08)
(0.02253787878787879 	 1.1166186481981699e-08)
(0.023863636363636365 	 1.1029053881512553e-08)
(0.025189393939393942 	 1.089192128104341e-08)
(0.02651515151515152 	 1.0754788680574265e-08)
(0.027840909090909093 	 1.062263079038475e-08)
(0.02916666666666667 	 1.0497105834752756e-08)
(0.030492424242424248 	 1.035449911871568e-08)
(0.03181818181818182 	 1.0033652457564236e-08)
(0.0331439393939394 	 9.697661535555985e-09)
(0.03446969696969698 	 9.377212606299007e-09)
(0.035795454545454554 	 9.05676367704203e-09)
(0.03712121212121213 	 8.73631474778505e-09)
(0.0384469696969697 	 8.415865818528074e-09)
(0.03977272727272727 	 8.102698066582535e-09)
(0.04109848484848485 	 7.846566203576596e-09)
(0.04242424242424243 	 7.59043434057066e-09)
(0.043750000000000004 	 7.3569616909949995e-09)
(0.04507575757575758 	 7.139811598777271e-09)
(0.04640151515151516 	 6.922661506559545e-09)
(0.04772727272727273 	 6.717003016322564e-09)
(0.04905303030303031 	 6.517728744811584e-09)
(0.050378787878787884 	 6.3184544733006025e-09)
(0.05170454545454546 	 6.11918020178962e-09)
(0.05303030303030304 	 5.9200818048399585e-09)
(0.054356060606060616 	 5.722038651718353e-09)
(0.055681818181818186 	 5.540097495003709e-09)
(0.057007575757575764 	 5.358793544757924e-09)
(0.05833333333333334 	 5.177489594512138e-09)
(0.05965909090909092 	 4.996185644266352e-09)
(0.060984848484848496 	 4.814881694020567e-09)
(0.06231060606060607 	 4.6390228083497894e-09)
(0.06363636363636364 	 4.533949617810688e-09)
(0.06496212121212122 	 4.437592275087487e-09)
(0.0662878787878788 	 4.343611983536674e-09)
(0.06761363636363638 	 4.2496316919858615e-09)
(0.06893939393939395 	 4.167720735189518e-09)
(0.07026515151515152 	 4.105991309003728e-09)
(0.07159090909090911 	 4.050846595697385e-09)
(0.07291666666666667 	 4.003658418451398e-09)
(0.07424242424242426 	 3.956470241205409e-09)
(0.07556818181818183 	 3.909282063959421e-09)
(0.0768939393939394 	 3.862093886713434e-09)
(0.07821969696969698 	 3.8149057094674455e-09)
(0.07954545454545454 	 3.767717532221457e-09)
(0.08087121212121214 	 3.720529354975468e-09)
(0.0821969696969697 	 3.673341177729481e-09)
(0.08352272727272729 	 3.6261530004834925e-09)
(0.08484848484848485 	 3.5914092860625202e-09)
(0.08617424242424243 	 3.55666557687792e-09)
(0.08750000000000001 	 3.52192186769332e-09)
(0.08882575757575759 	 3.4871781585087208e-09)
(0.09015151515151516 	 3.4524344493241207e-09)
(0.09147727272727274 	 3.417690740139521e-09)
(0.09280303030303032 	 3.382947030954921e-09)
(0.0941287878787879 	 3.348203321770322e-09)
(0.09545454545454546 	 3.3168992480986416e-09)
(0.09678030303030305 	 3.2895427839829906e-09)
(0.09810606060606061 	 3.2632759208720096e-09)
(0.0994318181818182 	 3.237009057761027e-09)
(0.10075757575757577 	 3.209916759641848e-09)
(0.10208333333333335 	 3.177871853904755e-09)
(0.10340909090909092 	 3.1458269481676634e-09)
(0.1047348484848485 	 3.1137820424305713e-09)
(0.10606060606060608 	 3.0817371366934797e-09)
(0.10738636363636364 	 3.0496922309563877e-09)
(0.10871212121212123 	 3.0176473252192957e-09)
(0.1100378787878788 	 2.9852351687294354e-09)
(0.11136363636363637 	 2.9480487369488783e-09)
(0.11268939393939395 	 2.910862305168321e-09)
(0.11401515151515153 	 2.873675873387764e-09)
(0.1153409090909091 	 2.8364894416072065e-09)
(0.11666666666666668 	 2.79930300982665e-09)
(0.11799242424242426 	 2.762116578046092e-09)
(0.11931818181818184 	 2.7249301462655348e-09)
(0.1206439393939394 	 2.687743714484978e-09)
(0.12196969696969699 	 2.6505572827044206e-09)
(0.12329545454545456 	 2.613370850923864e-09)
(0.12462121212121215 	 2.576184419143306e-09)
(0.12583333325 	 2.3902522602405204e-09)
);
