(
(0.0 	 5.427309922384212e-08)
(0.0013615319848484847 	 5.6852659454658825e-08)
(0.0027230639696969694 	 5.961483920918132e-08)
(0.004084595954545454 	 6.407757665537414e-08)
(0.005446127939393939 	 7.467618705308184e-08)
(0.006807659924242423 	 7.613659108130967e-08)
(0.008169191909090908 	 7.66801175260044e-08)
(0.009530723893939393 	 7.452778734588809e-08)
(0.010892255878787878 	 7.256486784647278e-08)
(0.01225378786363636 	 7.075398351332456e-08)
(0.013615319848484846 	 6.899419221257563e-08)
(0.01497685183333333 	 6.747827658030694e-08)
(0.016338383818181815 	 6.633084570462723e-08)
(0.0176999158030303 	 6.527526948112425e-08)
(0.019061447787878785 	 6.429571097721282e-08)
(0.02042297977272727 	 6.331615247330144e-08)
(0.021784511757575755 	 6.243073634263266e-08)
(0.023146043742424238 	 6.175996441138211e-08)
(0.02450757572727272 	 6.164073974239332e-08)
(0.025869107712121208 	 6.193358709367347e-08)
(0.02723063969696969 	 6.233558801463596e-08)
(0.028592171681818174 	 6.273758893559844e-08)
(0.02995370366666666 	 6.313958985656093e-08)
(0.031315235651515144 	 6.35415907775234e-08)
(0.03267676763636363 	 6.388397318061291e-08)
(0.03403829962121211 	 6.382456539880741e-08)
(0.0353998316060606 	 6.368699935259555e-08)
(0.036761363590909084 	 6.343118360868413e-08)
(0.03812289557575757 	 6.31753678647727e-08)
(0.03948442756060605 	 6.291955212086126e-08)
(0.04084595954545454 	 6.266373637694984e-08)
(0.042207491530303023 	 6.231518880297529e-08)
(0.04356902351515151 	 6.16020477096393e-08)
(0.04493055549999999 	 6.087828262142918e-08)
(0.046292087484848476 	 5.990270909653466e-08)
(0.04765361946969696 	 5.892713550892555e-08)
(0.04901515145454544 	 5.795156192131647e-08)
(0.05037668343939393 	 5.703671450287441e-08)
(0.051738215424242416 	 5.640455775183911e-08)
(0.0530997474090909 	 5.5772401000803825e-08)
(0.05446127939393938 	 5.549638122286394e-08)
(0.05582281137878787 	 5.528163347946799e-08)
(0.05718434336363635 	 5.5466421642267596e-08)
(0.058545875348484835 	 5.5941792664987295e-08)
(0.05990740733333332 	 5.6417163687707007e-08)
(0.06126893931818181 	 5.672763181337592e-08)
(0.06263047130303029 	 5.702624418022588e-08)
(0.06399200328787878 	 5.732485654707582e-08)
(0.06535353527272726 	 5.754201415652275e-08)
(0.06671506725757574 	 5.7372397372973703e-08)
(0.06807659924242422 	 5.7091032003740724e-08)
(0.06943813122727271 	 5.669619909233346e-08)
(0.0707996632121212 	 5.630136618092619e-08)
(0.07216119519696967 	 5.590653326951894e-08)
(0.07352272718181817 	 5.5511700358111665e-08)
(0.07488425916666665 	 5.51168674467044e-08)
(0.07624579115151514 	 5.472203453529714e-08)
(0.07760732313636362 	 5.4348599374008953e-08)
(0.0789688551212121 	 5.4084403081165426e-08)
(0.0803303871060606 	 5.39732389356425e-08)
(0.08169191909090907 	 5.386849567779461e-08)
(0.08305345107575757 	 5.376375241994673e-08)
(0.08441498306060605 	 5.365900916209884e-08)
(0.08577651504545454 	 5.356352091962227e-08)
(0.08713804703030302 	 5.354053047741053e-08)
(0.08849957901515149 	 5.35175400351988e-08)
(0.08986111099999998 	 5.3494549592987076e-08)
(0.09122264298484846 	 5.3471559150775344e-08)
(0.09258417496969695 	 5.344856870856361e-08)
(0.09394570695454543 	 5.342557826635188e-08)
(0.09530723893939393 	 5.340258782414016e-08)
(0.0966687709242424 	 5.3379597381928426e-08)
(0.09803030290909089 	 5.3356606939716695e-08)
(0.09939183489393938 	 5.333361649750497e-08)
(0.10075336687878786 	 5.3310626055293245e-08)
(0.10211489886363635 	 5.328763561308151e-08)
(0.10347643084848483 	 5.326464517086978e-08)
(0.10483796283333331 	 5.324165472865805e-08)
(0.1061994948181818 	 5.3218664286446314e-08)
(0.10756102680303027 	 5.319567384423458e-08)
(0.10892255878787876 	 5.317268340202286e-08)
(0.11028409077272724 	 5.3149692959811126e-08)
(0.11164562275757574 	 5.3126702517599395e-08)
(0.11300715474242422 	 5.310371207538768e-08)
(0.1143686867272727 	 5.3080721633175946e-08)
(0.11573021871212119 	 5.3057731190964215e-08)
(0.11709175069696967 	 5.303474074875248e-08)
(0.11845328268181816 	 5.301175030654076e-08)
(0.11981481466666664 	 5.298875986432903e-08)
(0.12117634665151514 	 5.296576942211729e-08)
(0.12253787863636362 	 5.294277897990556e-08)
(0.1238994106212121 	 5.2919788537693834e-08)
(0.12526094260606058 	 5.28967980954821e-08)
(0.12662247459090906 	 5.287380765327038e-08)
(0.12798400657575756 	 5.285081721105865e-08)
(0.12934553856060604 	 5.282782676884692e-08)
(0.13070707054545452 	 5.280483632663519e-08)
(0.132068602530303 	 5.278184588442346e-08)
(0.13343013451515148 	 5.2758855442211734e-08)
(0.13479166649999996 	 5.2735865e-08)
);
