(
(0.0 	 0.0)
(0.0011535843434343437 	 2.5535538623350295e-09)
(0.0023071686868686874 	 5.107107724670059e-09)
(0.003460753030303031 	 7.660661587005088e-09)
(0.004614337373737375 	 1.0214215449340118e-08)
(0.005767921717171719 	 1.276776931167515e-08)
(0.006921506060606062 	 1.5221624411330354e-08)
(0.008075090404040407 	 1.710430961507815e-08)
(0.00922867474747475 	 1.8959482272708775e-08)
(0.010382259090909094 	 2.0804702720792706e-08)
(0.011535843434343438 	 2.2629576431694417e-08)
(0.012689427777777781 	 2.446883100746843e-08)
(0.013843012121212124 	 2.6353842880563403e-08)
(0.01499659646464647 	 2.823885475365839e-08)
(0.016150180808080814 	 3.025781671250014e-08)
(0.017303765151515157 	 3.258677982551991e-08)
(0.0184573494949495 	 3.5104879854323234e-08)
(0.019610933838383846 	 3.767680953471288e-08)
(0.020764518181818188 	 3.9466290326667524e-08)
(0.02191810252525253 	 4.103842420516799e-08)
(0.023071686868686877 	 4.261055808366848e-08)
(0.02422527121212122 	 4.37876029053076e-08)
(0.025378855555555562 	 4.433156736390166e-08)
(0.026532439898989908 	 4.4683604399796055e-08)
(0.027686024242424247 	 4.3438034003436935e-08)
(0.028839608585858593 	 4.208745054019908e-08)
(0.02999319292929294 	 4.0761881037559224e-08)
(0.031146777272727282 	 3.955512784775987e-08)
(0.03230036161616163 	 3.8348374657960516e-08)
(0.033453945959595964 	 3.714162146816116e-08)
(0.034607530303030314 	 3.59348682783618e-08)
(0.035761114646464656 	 3.477853523638923e-08)
(0.036914698989899 	 3.364939507254534e-08)
(0.03806828333333335 	 3.2546414829139494e-08)
(0.03922186767676769 	 3.15203288145639e-08)
(0.040375452020202034 	 3.049424279998832e-08)
(0.041529036363636376 	 2.9468156785412736e-08)
(0.04268262070707072 	 2.8421668378498695e-08)
(0.04383620505050506 	 2.7353389959427938e-08)
(0.04498978939393941 	 2.6285111540357183e-08)
(0.046143373737373754 	 2.521683312128643e-08)
(0.047296958080808096 	 2.415104509043771e-08)
(0.04845054242424244 	 2.3087440415145682e-08)
(0.04960412676767678 	 2.2023835739853643e-08)
(0.050757711111111124 	 2.0960231064561604e-08)
(0.05191129545454547 	 1.989662638926957e-08)
(0.053064879797979816 	 1.883302171397753e-08)
(0.05421846414141416 	 1.776941703868549e-08)
(0.055372048484848495 	 1.6603611065823678e-08)
(0.056525632828282844 	 1.541191042276825e-08)
(0.05767921717171719 	 1.4220209779712818e-08)
(0.05883280151515154 	 1.302850913665738e-08)
(0.05998638585858588 	 1.1836808493601954e-08)
(0.061139970202020215 	 1.064510785054653e-08)
(0.062293554545454564 	 9.453407207491093e-09)
(0.06344713888888891 	 8.261706564435666e-09)
(0.06460072323232326 	 7.0831324603869e-09)
(0.06575430757575759 	 6.193342214484807e-09)
(0.06690789191919193 	 5.356192211792681e-09)
(0.06806147626262628 	 4.7437757308811146e-09)
(0.06921506060606063 	 4.131359249969555e-09)
(0.07036864494949498 	 3.5436281879479954e-09)
(0.07152222929292931 	 3.2521203930396514e-09)
(0.07267581363636366 	 2.960612598131303e-09)
(0.073829397979798 	 2.669104803222959e-09)
(0.07498298232323233 	 2.379009996489617e-09)
(0.0761365666666667 	 2.309039114239922e-09)
(0.07729015101010103 	 2.239068231990228e-09)
(0.07844373535353538 	 2.1690973497405327e-09)
(0.07959731969696972 	 2.0991264674908388e-09)
(0.08075090404040407 	 2.0291555852411435e-09)
(0.0819044883838384 	 1.959184702991449e-09)
(0.08305807272727275 	 1.8892138207417548e-09)
(0.0842116570707071 	 1.8192429384920595e-09)
(0.08536524141414144 	 1.7492720562423656e-09)
(0.08651882575757579 	 1.6793011739926701e-09)
(0.08767241010101012 	 1.6093302917429762e-09)
(0.08882599444444446 	 1.5393594094932818e-09)
(0.08997957878787882 	 1.4693885272435868e-09)
(0.09113316313131316 	 1.3994176449938922e-09)
(0.09228674747474751 	 1.3294467627441972e-09)
(0.09344033181818184 	 1.2594758804945028e-09)
(0.09459391616161619 	 1.189504998244808e-09)
(0.09574750050505053 	 1.1195341159951136e-09)
(0.09690108484848488 	 1.0495632337454194e-09)
(0.09805466919191923 	 9.795923514957242e-10)
(0.09920825353535356 	 9.096214692460298e-10)
(0.10036183787878791 	 8.396505869963348e-10)
(0.10151542222222225 	 7.696797047466404e-10)
(0.1026690065656566 	 6.997088224969454e-10)
(0.10382259090909093 	 6.297379402472511e-10)
(0.10497617525252528 	 5.597670579975568e-10)
(0.10612975959595963 	 4.897961757478616e-10)
(0.10728334393939397 	 4.1982529349816733e-10)
(0.10843692828282832 	 3.498544112484723e-10)
(0.10959051262626265 	 2.7988352899877793e-10)
(0.11074409696969699 	 2.099126467490837e-10)
(0.11189768131313135 	 1.399417644993886e-10)
(0.11305126565656569 	 6.997088224969422e-11)
(0.13479166166 	 0.0)
);
